Title,Issue,MHC Grade,MHC Price,CGC Grade,Page Quality,Note,Year,Publisher,Comments
tales of the texas rangers,14,NM,$4.00 ,,,,1956,Dell,
tales of the texas rangers,15,NM,$4.00 ,,,,1957,Dell,
tales of the texas rangers,16,NM+,$5.00 ,,,,1957,Dell,
tales of the texas rangers,18,VG,$2.00 ,,,,1957,Dell,
tales of the texas rangers,19,FN,$3.00 ,,,,1958,Dell,
tales of the texas rangers,20,NM,$4.00 ,,,,1958,Dell,
tales of the texas rangers (fc),396,VG,$3.00 ,,,,1952,Dell,
tales of the texas rangers (fc),961,NM,$4.00 ,,,,1958,Dell,
tales of the texas rangers (fc),1021,NM+,$5.00 ,,,,1959,Dell,
tales of wells fargo (fc),876,NM+,$5.00 ,,,,1958,Dell,
tales of wells fargo (fc),968,NM,$4.00 ,,,,1959,Dell,
tales of wells fargo (fc),1023,NM+,$5.00 ,,,,1959,Dell,
tales of wells fargo (fc),1075,NM+,$5.00 ,,,,1960,Dell,
tales of wells fargo (fc),1113,NM,$4.00 ,,,,1960,Dell,
tally-ho,1,NM+,$200.00 ,,,,1944,Baily Publishing,
target comics ,1,NM+,$200.00 ,9.4,OW-W , ,1940,Novelty Press,
target comics ,2,NM,$70.00 ,9.4,W , ,1940,Novelty Press,
target comics ,3,NL ,,9.8,W , ,1940,Novelty Press,
target comics ,4,NL ,,9.6,W , ,1940,Novelty Press,
target comics ,5,NL ,,9.6,OW-W , ,1940,Novelty Press,
target comics ,6,NL ,,9.8,W , ,1940,Novelty Press,
target comics ,7,NL ,,9.6,W , ,1940,Novelty Press,
target comics ,8,NM+,$100.00 ,9.4,W , ,1940,Novelty Press,
target comics ,9,NM+,$100.00 ,9.4,OW-W , ,1940,Novelty Press,
target comics ,10,NM+,$180.00 ,9.6,W , ,1940,Novelty Press,
target comics ,11,NM+,$180.00 ,9.2,OW , ,1940,Novelty Press,
target comics ,12,NM+,$100.00 ,9.4,W , ,1941,Novelty Press,
target comics vol.10,1,NM+,$5.00 ,,,,1949,Novelty Press,
target comics vol.10,2,NM,$8.00 ,,,,1949,Novelty Press,
target comics vol.10,3,NM,$4.00 ,,,,1949,Novelty Press,
target comics vol.2 ,1,NM+,$70.00 ,9.4,W , ,1941,Novelty Press,
target comics vol.2 ,2,NL ,,9.4,OW-W , ,1941,Novelty Press,
target comics vol.2 ,3,NM+,$60.00 ,9.2,W , ,1941,Novelty Press,
target comics vol.2 ,4,NL ,,9.6,OW-W , ,1941,Novelty Press,
target comics vol.2 ,5,NL ,,9.6,W , ,1941,Novelty Press,
target comics vol.2 ,6,NL ,,9.2,OW-W , ,1941,Novelty Press,
target comics vol.2 ,7,NM+,$60.00 ,9.6,OW-W , ,1941,Novelty Press,
target comics vol.2 ,8,NM,$45.00 ,8.5,OW-W , ,1941,Novelty Press,
target comics vol.2 ,9,NL ,,7.5,OW-W , ,1941,Novelty Press,
target comics vol.2 ,10,NL ,,9,W , ,1941,Novelty Press,
target comics vol.2 ,11,NM+,$50.00 ,9.8,OW-W , ,1942,Novelty Press,
target comics vol.2 ,12,NM,$35.00 ,9.4,W , ,1942,Novelty Press,
target comics vol.3 ,1,NL ,,9.6,W , ,1942,Novelty Press,
target comics vol.3 ,2,NL ,,9.4,W , ,1942,Novelty Press,
target comics vol.3 ,3,NM+,$50.00 ,9.2,W , ,1942,Novelty Press,
target comics vol.3 ,4,NM+,$50.00 ,9.6,OW , ,1942,Novelty Press,
target comics vol.3 ,5,NL ,,8.5,OW , ,1942,Novelty Press,
target comics vol.3 ,6,NM,$35.00 ,8,W , ,1942,Novelty Press,
target comics vol.3 ,7,NL ,,9.6,OW-W , ,1942,Novelty Press,
target comics vol.3 ,8,NL ,,9.6,W , ,1942,Novelty Press,
target comics vol.3 ,9,NM+,$50.00 ,9,W , ,1942,Novelty Press,
target comics vol.3 ,10,NL ,,9.8,W , ,1942,Novelty Press,
target comics vol.3 ,11,NM+,$12.00 ,9.8,OW-W , ,1943,Novelty Press,
target comics vol.3 ,12,NL ,,9.6,OW-W , ,1943,Novelty Press,
target comics vol.4,1,NM+,$10.00 ,,,,1943,Novelty Press,
target comics vol.4,2,NM+,$10.00 ,,,,1943,Novelty Press,
target comics vol.4,3,NM,$7.00 ,,,,1943,Novelty Press,
target comics vol.4,4,NM+,$10.00 ,,,,1943,Novelty Press,
target comics vol.4,5,NM+,$10.00 ,,,,1943,Novelty Press,
target comics vol.4,6,NM+,$10.00 ,,,,1943,Novelty Press,
target comics vol.4,7,NM,$7.00 ,,,,1943,Novelty Press,
target comics vol.4,8,NM,$7.00 ,,,,1943,Novelty Press,
target comics vol.4,9,NM+,$10.00 ,,,,1944,Novelty Press,
target comics vol.4,10,NM+,$10.00 ,,,,1944,Novelty Press,
target comics vol.4,11,NM,$7.00 ,,,,1944,Novelty Press,
target comics vol.4,12,NM,$7.00 ,,,,1944,Novelty Press,
target comics vol.5 ,1,NM+,$8.00 ,,,,1944,Novelty Press,
target comics vol.5 ,2,NM+,$8.00 ,,,,1944,Novelty Press,
target comics vol.5 ,3,NM,$6.00 ,,,,1944,Novelty Press,
target comics vol.5 ,4,NM+,$8.00 ,,,,1944,Novelty Press,
target comics vol.5 ,5,NM+ ,$8.00 ,9.4,OW-W , ,1944,Novelty Press,
target comics vol.5 ,6,NM+ ,$8.00 ,9.2,W , ,1944,Novelty Press,
target comics vol.5 ,7,NM ,$8.00 ,9.6,OW-W , ,1945,Novelty Press,
target comics vol.5 ,8,NM+,$8.00 ,,,,1945,Novelty Press,
target comics vol.6,1,NM+,$7.00 ,,,,1945,Novelty Press,
target comics vol.6,2,NM+,$7.00 ,,,,1945,Novelty Press,
target comics vol.6,3,NM,$5.00 ,,,,1945,Novelty Press,
target comics vol.6,4,NM+,$7.00 ,,,,1945,Novelty Press,
target comics vol.6,5,NM,$5.00 ,,,,1945,Novelty Press,
target comics vol.6,6,NM+,$7.00 ,,,,1945,Novelty Press,
target comics vol.6,7,NM,$5.00 ,,,,1945,Novelty Press,
target comics vol.6,8,NM,$5.00 ,,,,1945,Novelty Press,
target comics vol.6,9,NM+,$7.00 ,,,,1946,Novelty Press,
target comics vol.6,10,NM+,$7.00 ,,,,1946,Novelty Press,
target comics vol.7,1,FN,$4.00 ,,,,1946,Novelty Press,
target comics vol.7,2,NM,$5.00 ,,,,1946,Novelty Press,
target comics vol.7,3,NM,$5.00 ,,,,1946,Novelty Press,
target comics vol.7,4,NM+,$6.00 ,,,,1946,Novelty Press,
target comics vol.7,5,NM+,$6.00 ,,,,1946,Novelty Press,
target comics vol.7,7,NM+,$6.00 ,,,,1946,Novelty Press,
target comics vol.7,8,NM+,$6.00 ,,,,1946,Novelty Press,
target comics vol.7,9,NM+,$6.00 ,,,,1946,Novelty Press,
target comics vol.7,10,NM+,$6.00 ,,,,1946,Novelty Press,
target comics vol.7,11,NM+,$6.00 ,,,,1947,Novelty Press,
target comics vol.7,12,NM+,$6.00 ,,,,1947,Novelty Press,
target comics vol.8 ,1,NM+,$5.00 ,,,,1947,Novelty Press,
target comics vol.8 ,2,NM+,$5.00 ,9.4,W , ,1947,Novelty Press,
target comics vol.8 ,3,NM+,$5.00 ,,,,1947,Novelty Press,
target comics vol.8 ,4,NM,$4.00 ,9,W , ,1947,Novelty Press,
target comics vol.8 ,5,NM,$4.00 ,,,,1947,Novelty Press,
target comics vol.8 ,6,NM,$4.00 ,9.2,W , ,1947,Novelty Press,
target comics vol.8 ,7,NM+,$5.00 ,9.4,W , ,1947,Novelty Press,
target comics vol.8 ,8,NM+,$5.00 ,,,,1947,Novelty Press,
target comics vol.8 ,9,NM+,$5.00 ,,,,1947,Novelty Press,
target comics vol.8 ,10,NM+,$5.00 ,9.6,W , ,1947,Novelty Press,
target comics vol.8 ,11,FN,$3.00 ,,,,1948,Novelty Press,
target comics vol.8 ,12,NM+,$5.00 ,,,,1948,Novelty Press,
target comics vol.9 ,1,NM+,$5.00 ,9.2,CR-OW , ,1948,Novelty Press,
target comics vol.9 ,2,NM+,$5.00 ,,,,1948,Novelty Press,
target comics vol.9 ,3,NM,$4.00 ,,,,1948,Novelty Press,
target comics vol.9 ,4,NM+,$5.00 ,,,,1948,Novelty Press,
target comics vol.9 ,5,NM+,$5.00 ,,,,1948,Novelty Press,
target comics vol.9 ,6,NM,$4.00 ,,,,1948,Novelty Press,
target comics vol.9 ,7,NM+,$5.00 ,,,,1948,Novelty Press,
target comics vol.9 ,8,NM+,NP,9.4,W , ,1948,Novelty Press,
target comics vol.9 ,9,NM,$4.00 ,,,,1948,Novelty Press,
target comics vol.9 ,10,NM,$4.00 ,9.4,OW-W , ,1948,Novelty Press,
target comics vol.9 ,11,NM+,$5.00 ,,,,1949,Novelty Press,
target comics vol.9 ,12,NM,$8.00 ,,,,1949,Novelty Press,
target western romances,106,NM,$4.00 ,,,,1949,Star,
target western romances,107,NM,$4.00 ,,,,1949,Star,
tarzan,3,NM+,$50.00 ,,,,1948,Dell,
tarzan ,4,NL ,,9.2,W , ,1948,Dell,
tarzan ,5,NL ,,9.6,OW-W , ,1948,Dell,
tarzan ,6,NL ,,9.4,W , ,1948,Dell,
tarzan ,8,NL ,,9,OW-W , ,1949,Dell,
tarzan,10,VG,$12.00 ,,,,1949,Dell,
tarzan,11,NM,$18.00 ,,,,1949,Dell,
tarzan,12,FN,$12.00 ,,,,1949,Dell,
tarzan,14,FN,$12.00 ,,,,1950,Dell,
tarzan,16,G,$5.00 ,,,,1950,Dell,
tarzan,17,FN,$12.00 ,,,,1950,Dell,
tarzan,18,NM,$18.00 ,,,,1950,Dell,
tarzan,19,VG,$9.00 ,,,,1951,Dell,
tarzan,20,NM,$18.00 ,,,,1951,Dell,
tarzan,23,FN,$12.00 ,,,,1951,Dell,
tarzan,24,VG,$5.00 ,,,,1951,Dell,
tarzan,25,FR,$2.00 ,,,,1951,Dell,
tarzan,26,VG,$5.00 ,,,,1951,Dell,
tarzan,27,NM,$18.00 ,,,,1951,Dell,
tarzan,29,VG,$5.00 ,,,,1952,Dell,
tarzan,30,NM,$11.00 ,,,,1952,Dell,
tarzan,31,FN,$5.00 ,,,,1952,Dell,
tarzan,32,NM,$7.00 ,,,,1952,Dell,
tarzan,33,G,$2.00 ,,,,1952,Dell,
tarzan,35,VG,$3.00 ,,,,1952,Dell,
tarzan,36,VG,$3.00 ,,,,1952,Dell,
tarzan,38,FN,$5.00 ,,,,1952,Dell,
tarzan,40,G,$2.00 ,,,,1953,Dell,
tarzan,42,FR,$2.00 ,,,,1953,Dell,
tarzan's jungle annual (dell 1952),1,VG,$7.00 ,,,,1952,Dell,
teddy roosevelt & his rough riders,1,NM,$7.00 ,,,,1950,Avon,
teen,21,NM+,$8.00 ,,,,1947,Timely,
teen,22,NM,$4.00 ,9.4,W , ,1947,Timely,
teen,23,NM+,$5.00 ,9.2,OW-W , ,1947,Timely,
teen,24,NM,$6.00 ,,,,1948,Timely,
teen,25,NM,$6.00 ,8,OW , ,1948,Timely,
teen,26,NM+,$8.00 ,9.2,OW-W , ,1948,Timely,
teen,28,FN,$5.00 ,,,,1948,Timely,
teen,31,VG,$2.00 ,,,,1949,Timely,
teen,32,NM,$4.00 ,,,,1949,Timely,
teen,33,NM,$4.00 ,,,,1950,Timely,
teen,34,FN,$3.00 ,,,,1950,Timely,
teen age temptations,2,NM,$4.00 ,,,,1952,St. John,
teen age temptations,8,FN,$3.00 ,,,,1954,St. John,
teen life,3,NM,$4.00 ,,,,1945,New Age Publishers,
teen life,5,NM,$4.00 ,,,,1946,New Age Publishers,
teen-age diary secrets,4,FN,$3.00 ,,,,1949,St. John,
teen-age diary secrets,6,G,$2.00 ,,,,1949,St. John,
teen-age diary secrets,8,VG,$2.00 ,,,,1950,St. John,
teen-age diary secrets (sept),NN,VG,$2.00 ,,,,1949,St. John,
teen-age romances,1,NM+,$7.00 ,,,,1949,St. John,
teen-age romances,4,VG,$2.00 ,,,,1949,St. John,
teen-age romances,5,VG,$2.00 ,,,,1949,St. John,
teen-age romances,6,FR,$2.00 ,,,,1949,St. John,
teen-age romances,7,FN,$3.00 ,,,,1949,St. John,
teen-age romances,8,G,$2.00 ,,,,1950,St. John,
teen-age romances,9,FN,$3.00 ,,,,1950,St. John,
teen-age romances,10,VG,$2.00 ,,,,1950,St. John,
teen-age romances,13,VG,$2.00 ,,,,1950,St. John,
teen-age romances,14,FN,$4.00 ,,,,1950,St. John,
teen-age romances,15,FN,$3.00 ,,,,1951,St. John,
teen-age romances,16,NM,$6.00 ,,,,1951,St. John,
teen-age romances,17,FN,$5.00 ,,,,1951,St. John,
teen-age romances,18,NM,$4.00 ,,,,1951,St. John,
teen-age romances,19,FN,$3.00 ,,,,1951,St. John,
teen-age romances,20,VG,$2.00 ,,,,1951,St. John,
teen-age romances,21,NM,$4.00 ,,,,1952,St. John,
teen-age romances,22,G,$2.00 ,,,,1952,St. John,
teen-age romances,23,FN,$3.00 ,,,,1952,St. John,
teen-age romances,24,FN,$3.00 ,,,,1952,St. John,
teen-age romances,26,FN,$4.00 ,,,,1952,St. John,
teen-age romances,27,FN,$3.00 ,,,,1952,St. John,
teen-age romances,28,VG,$2.00 ,,,,1952,St. John,
teen-age romances,29,VG,$2.00 ,,,,1953,St. John,
teen-age romances,31,FN,$3.00 ,,,,1953,St. John,
teena,11,NM,$4.00 ,,,,1947,Magazine Enterprises,"This is likely in fact Teena, not Teens. Teena was part of the A-1 Series for ME."
teena,12,NM+,$5.00 ,,,,1948,Magazine Enterprises,"This is likely in fact Teena, not Teens. Teena was part of the A-1 Series for ME."
teena,20,VG,$2.00 ,,,,1949,Standard,"It was then picked up by Standard. So, this is also Teena, not teens."
teena,21,VG,$2.00 ,,,,1949,Standard,"It was then picked up by Standard. So, this is also Teena, not teens."
teens ,6,VG,$2.00 ,,,,,#N/A,This remains a mystery.
tell it to the marines,1,NM,$5.00 ,,,,1952,Toby,
tell it to the marines,2,NM,$4.00 ,,,,1952,Toby,
tell it to the marines,4,NM+,$5.00 ,,,,1952,Toby,
tell it to the marines,6,VG,$2.00 ,,,,1953,Toby,
ten story love,2,NM,$4.00 ,,,,1952,Ace Magazines,
ten story love,3,FN,$3.00 ,,,,1952,Ace Magazines,
ten story love,5,VG,$2.00 ,,,,1952,Ace Magazines,
ten story love,6,VG,$2.00 ,,,,1953,Ace Magazines,
terrific comics,1,FN,$11.00 ,7.5,OW-W ,Old grade VF+ 8.5 Qualified ,1944,Continental,
terrific comics,2,VG,$5.00 ,8,OW-W ,Qualified  ,1944,Continental,
terrific comics,3,NM,$7.00 ,9,W , ,1944,Continental,
terrific comics,4,NM,$7.00 ,8.5,W , ,1944,Continental,
terrific comics,5,NM+,$8.00 ,,,,1944,Continental,
terrific comics,6,NM+,$8.00 ,9,OW-W ,Last issue ,1944,Continental,
terrific tales,NN,FR,$2.00 ,,,,,#N/A,Remains a mystery. Only Terrific series is numbered. That's by Comic Media in 1954.
terrors of the jungle ,6,NL ,,7.5,W , ,1953,Star Publications,
terry & the pirates,3,NM+,$70.00 ,,,,1947,Harvey ,
terry & the pirates,4,NM+,$55.00 ,,,,1947,Harvey ,
terry & the pirates,5,NM+,$24.00 ,,,,1947,Harvey ,
terry & the pirates,6,NM+,$24.00 ,,,,1947,Harvey ,
terry & the pirates,7,NM+,$24.00 ,,,,1947,Harvey ,
terry & the pirates,8,NM+,$24.00 ,,,,1948,Harvey ,
terry & the pirates,9,NM+,$24.00 ,,,,1948,Harvey ,
terry & the pirates,10,NM+,$24.00 ,,,,1948,Harvey ,
terry & the pirates,11,NM+,$18.00 ,,,,1948,Harvey ,
terry & the pirates,12,NM+,$18.00 ,,,,1948,Harvey ,
terry & the pirates,13,NM+,$18.00 ,,,,1948,Harvey ,
terry & the pirates,16,VG,$6.00 ,,,,1949,Harvey ,
terry & the pirates,17,NM+,$18.00 ,,,,1949,Harvey ,
terry & the pirates,18,NM+,$18.00 ,,,,1949,Harvey ,
terry & the pirates,19,NM+,$18.00 ,,,,1949,Harvey ,
terry & the pirates,20,NM+,$18.00 ,,,,1950,Harvey ,
terry & the pirates,21,NM,$11.00 ,,,,1950,Harvey ,
terry & the pirates,23,NM,$11.00 ,,,,1950,Harvey ,
terry & the pirates,24,NM+,$15.00 ,,,,1950,Harvey ,
terry & the pirates,25,NM,$11.00 ,,,,1950,Harvey ,
terry & the pirates,26,NM+,$10.00 ,,,,1951,Harvey ,
terry & the pirates (fc),9,NM,$130.00 ,,,,1942,Dell,
terry & the pirates (fc),44,NM+,$80.00 ,,,,1944,Dell,
terry & the pirates (fc),101,NM+,$60.00 ,,,,1946,Dell,
terry toons,10,NM+,$10.00 ,,,,1943,Timely,
terry toons,11,NM,$8.00 ,,,,1943,Timely,
terry toons,22,G,$2.00 ,,,,1944,Timely,
terry toons,30,NM,$6.00 ,,,,1945,Timely,
terry toons,37,FN,$4.00 ,,,,1945,Timely,
terry toons,40,NM+,$8.00 ,,,,1946,Timely,
terry toons,41,NM,$6.00 ,,,,1946,Timely,
terry toons,45,VG,$2.00 ,,,,1946,Timely,
tessie the typist,1,NM,$40.00 ,,,,1944,Timely,
tessie the typist,2,NM+,$25.00 ,,,,1944,Timely,
tessie the typist,3,NM+,$22.00 ,,,,1945,Timely,
tessie the typist,4,NM+,$22.00 ,,,,1945,Timely,
tessie the typist,5,NM+,$22.00 ,,,,1945,Timely,
tessie the typist,6,VG,$6.00 ,,,,1946,Timely,
tessie the typist,7,NM+,$2.00 ,,,,1946,Timely,
tessie the typist,8,NM+,$22.00 ,,,,1947,Timely,
tessie the typist,9,NM+,$22.00 ,,,,1947,Timely,
tessie the typist,10,NM+,$22.00 ,,,,1947,Timely,
tessie the typist,11,NM+,$22.00 ,,,,1948,Timely,
tessie the typist,12,NM,$18.00 ,,,,1948,Timely,
tessie the typist,13,NM,$18.00 ,,,,1948,Timely,
tessie the typist,14,NM,$18.00 ,,,,1948,Timely,
tessie the typist,15,NM,$8.00 ,,,,1948,Timely,
tessie the typist,16,NM+,$10.00 ,,,,1948,Timely,
tessie the typist,17,NM+,$10.00 ,,,,1948,Timely,
tessie the typist,18,VG,$2.00 ,,,,1948,Timely,
tessie the typist,19,NM,$4.00 ,,,,1949,Timely,
tessie the typist,20,VG,$2.00 ,,,,1949,Timely,
tessie the typist,21,NM,$4.00 ,,,,1949,Timely,
tessie the typist,22,VG,$2.00 ,,,,1949,Timely,
tessie the typist,23,VG,$2.00 ,,,,1949,Timely,
tex farrell,1,NM+,$6.00 ,9.6,W , ,1948,D.S. Publishing,
tex granger,18,NM+,$5.00 ,9.6,W , ,1948,Parents' Magazine,
tex granger,19,NM,$4.00 ,,,,1948,Parents' Magazine,
tex granger,20,FN,$3.00 ,,,,1949,Parents' Magazine,
tex granger,21,FN,$3.00 ,,,,1949,Parents' Magazine,
tex granger,22,FN,$3.00 ,,,,1949,Parents' Magazine,
tex granger,23,FN,$3.00 ,,,,1949,Parents' Magazine,
tex granger,24,NM,$4.00 ,,,,1949,Parents' Magazine,
tex morgan,1,NM+,$15.00 ,,,,1948,Timely,
tex morgan,2,NM+,$10.00 ,8.5,W , ,1948,Timely,
tex morgan,3,NM+,$10.00 ,9.2,OW-W , ,1948,Timely,
tex morgan,4,FN,$6.00 ,,,,1949,Timely,
tex morgan,6,NM+,$10.00 ,,,,1949,Timely,
tex morgan,7,NM,$8.00 ,,,,1949,Timely,
tex morgan,8,NM+,$10.00 ,,,,1949,Timely,
tex morgan,9,FN,$6.00 ,,,,1950,Timely,
tex ritter,1,NM+,$30.00 ,,,,1950,Fawcett,
tex ritter,2,VG,$5.00 ,,,,1950,Fawcett,
tex ritter,3,VG,$3.00 ,,,,1951,Fawcett,
tex ritter,4,VG,$3.00 ,,,,1951,Fawcett,
tex ritter,5,VG,$3.00 ,,,,1951,Fawcett,
tex ritter,6,NM+,$10.00 ,,,,1951,Fawcett,
tex ritter,7,FN,$5.00 ,,,,1951,Fawcett,
tex ritter,8,VG,$3.00 ,,,,1951,Fawcett,
tex ritter,9,FN,$5.00 ,,,,1952,Fawcett,
tex ritter,10,FN,$5.00 ,,,,1952,Fawcett,
tex ritter,11,FN,$4.00 ,,,,1952,Fawcett,
tex ritter,12,FN,$4.00 ,,,,1952,Fawcett,
tex ritter,13,VG,$3.00 ,,,,1952,Fawcett,
tex ritter,14,FN,$4.00 ,,,,1952,Fawcett,
tex ritter,15,FN,$3.00 ,,,,1953,Fawcett,
tex taylor,1,NM+,$15.00 ,,,,1948,Timely,
tex taylor,2,VG,$4.00 ,,,,1948,Timely,
tex taylor,3,FN,$6.00 ,,,,1949,Timely,
tex taylor,4,NM+,$10.00 ,,,,1949,Timely,
tex taylor,5,NM+,$10.00 ,,,,1949,Timely,
tex taylor,6,NM+,$10.00 ,,,,1949,Timely,
tex taylor,7,NM+,$10.00 ,,,,1949,Timely,
tex taylor,8,NM+,$10.00 ,,,,1949,Timely,
texan,1,NM+,$5.00 ,,,,1948,St. John,
texan,2,NM+,$8.00 ,,,,1948,St. John,
texan,3,NM+,$6.00 ,,,,1949,St. John,
texan,4,NM+,$6.00 ,,,,1949,St. John,
texan,5,NM+,$6.00 ,,,,1949,St. John,
texan,6,NM+,$6.00 ,,,,1949,St. John,
texan,7,NM+,$6.00 ,,,,1950,St. John,
texan,8,NM,$5.00 ,,,,1950,St. John,
texan,9,NM,$5.00 ,,,,1950,St. John,
texan,10,NM+,$6.00 ,,,,1950,St. John,
texan,11,NM,$5.00 ,,,,1950,St. John,
texan,12,NM+,$6.00 ,,,,1951,St. John,
texan,13,NM+,$6.00 ,,,,1951,St. John,
texan,14,NM+,$6.00 ,,,,1951,St. John,
texan,15,NM+,$6.00 ,,,,1951,St. John,
texan,1027,NM,$5.00 ,,,,1959,Dell,
texas kid,1,VG,$4.00 ,,,,1951,Timely,
texas kid,2,FN,$4.00 ,,,,1951,Timely,
texas kid,3,FN,$4.00 ,,,,1951,Timely,
texas kid,4,G,$2.00 ,,,,1951,Timely,
texas kid,5,FN,$4.00 ,,,,1951,Timely,
texas kid,7,G,$2.00 ,,,,1952,Timely,
texas kid,8,G,$2.00 ,,,,1952,Timely,
texas kid,9,VG,$3.00 ,,,,1952,Timely,
texas kid,10,VG,$3.00 ,,,,1952,Timely,
texas rangers,5,NM+,$5.00 ,,,,1956,Charlton,
texas rangers,8,FN,$3.00 ,,,,1957,Charlton,
the atomic thunderbolt ,1,NM+ ,,8.5, ,graded by AllStarAuctions - not CGC ,1946,Regor,
the comics ,2,NM ,,9.2,OW , ,1937,Dell,
the comics ,6,NM+ ,,9,OW , ,1938,Dell,
the comics ,7,NM ,,5.5,OW , ,1938,Dell,
the comics ,8,GD ,,,OW ,FR/GD1.5 ,1938,Dell,
the comics ,11,NM ,,7,OW , ,1939,Dell,
the thing ,7,NM ,,7.5,W , ,1953,Charlton,
thing,1,FN,$5.00 ,9.2,W , ,1952,Charlton,
thing,2,NM+,$5.00 ,,,,1952,Charlton,
thing,3,NM+,$5.00 ,9.4,W , ,1952,Charlton,
thing,4,NM,$4.00 ,,,,1952,Charlton,
thing,5,NM,$4.00 ,,,,1952,Charlton,
thing,6,NM,$4.00 ,,,,1953,Charlton,
thing,7,NM,$4.00 ,,,,1953,Charlton,
thing,11,FN,$3.00 ,,,,1953,Charlton,
this magazine is haunted,1,VG,$3.00 ,,,,1951,Fawcett,
this magazine is haunted,2,NM+,$7.00 ,,,,1951,Fawcett,
this magazine is haunted,3,NM+,$5.00 ,,,,1952,Fawcett,
this magazine is haunted,4,FN,$3.00 ,,,,1952,Fawcett,
this magazine is haunted,5,FN,$4.00 ,,,,1952,Fawcett,
this magazine is haunted,6,NM,$4.00 ,,,,1952,Fawcett,
this magazine is haunted,7,VG,$2.00 ,,,,1952,Fawcett,
this magazine is haunted,8,VG,$2.00 ,,,,1952,Fawcett,
this magazine is haunted,9,FN,$3.00 ,,,,1953,Fawcett,
this magazine is haunted,10,FN,$3.00 ,,,,1953,Fawcett,
this magazine is haunted,11,VG,$2.00 ,,,,1953,Fawcett,
this magazine is haunted,12,NM,$4.00 ,,,,1953,Fawcett,
this magazine is haunted,13,FN,$3.00 ,,,,1953,Fawcett,
this magazine is haunted,15,FN,$3.00 ,,,,1954,Fawcett,
thrilling adventures in stamps,8,VG,$2.00 ,,,,1953,Youthful,
thrilling comics ,1,NM,$2.00 ,,,,1940,Standard,
thrilling comics ,2,NM,$115.00 ,,,,1940,Standard,
thrilling comics ,3,NM,$65.00 ,,,,1940,Standard,
thrilling comics ,4,NM,$45.00 ,,,,1940,Standard,
thrilling comics ,5,NM,$35.00 ,,,,1940,Standard,
thrilling comics ,6,NM+,$35.00 ,,,,1940,Standard,
thrilling comics ,7,NM,$50.00 ,,,,1940,Standard,
thrilling comics ,8,NM,$35.00 ,,,,1940,Standard,
thrilling comics ,9,NM+,$35.00 ,,,,1940,Standard,
thrilling comics ,11,NM,$50.00 ,,,,1940,Standard,
thrilling comics ,12,NM+,$27.00 ,,,,1941,Standard,
thrilling comics ,13,NM+,$35.00 ,,,,1941,Standard,
thrilling comics ,14,NM+,$35.00 ,,,,1941,Standard,
thrilling comics ,15,NM,$35.00 ,,,,1941,Standard,
thrilling comics ,16,NM,$27.00 ,,,,1941,Standard,
thrilling comics ,17,NM,$27.00 ,,,,1941,Standard,
thrilling comics ,18,NM,$27.00 ,,,,1941,Standard,
thrilling comics ,19,NM+,$70.00 ,,,,1941,Standard,
thrilling comics ,20,NM,$27.00 ,,,,1941,Standard,
thrilling comics ,21,NM,$22.00 ,,,,1941,Standard,
thrilling comics ,22,NM,$22.00 ,,,,1941,Standard,
thrilling comics ,23,NM+,$30.00 ,,,,1941,Standard,
thrilling comics ,24,NM+,$30.00 ,,,,1942,Standard,
thrilling comics ,25,NM,$22.00 ,,,,1942,Standard,
thrilling comics ,26,NM,$22.00 ,,,,1942,Standard,
thrilling comics ,27,FN,$15.00 ,,,,1942,Standard,
thrilling comics ,28,NM+,$30.00 ,,,,1942,Standard,
thrilling comics ,29,NM+,$30.00 ,,,,1942,Standard,
thrilling comics ,30,NM,$11.00 ,,,,1942,Standard,
thrilling comics ,30,NM+,$15.00 ,,,,1942,Standard,
thrilling comics ,31,NM+,$15.00 ,,,,1942,Standard,
thrilling comics ,32,NM+,$15.00 ,,,,1943,Standard,
thrilling comics ,33,NM+,$15.00 ,,,,1943,Standard,
thrilling comics ,34,NM+,$15.00 ,,,,1943,Standard,
thrilling comics ,35,NM,$11.00 ,,,,1943,Standard,
thrilling comics ,36,NM,$11.00 ,,,,1943,Standard,
thrilling comics ,37,NM+,$15.00 ,,,,1943,Standard,
thrilling comics ,38,NM,$11.00 ,,,,1943,Standard,
thrilling comics ,39,NM+,$12.00 ,,,,1943,Standard,
thrilling comics ,40,NM+,$12.00 ,,,,1944,Standard,
thrilling comics ,41,NM+,$12.00 ,,,,1944,Standard,
thrilling comics ,41,NM+,$12.00 ,,,,1944,Standard,
thrilling comics ,42,NM+,$12.00 ,,,,1944,Standard,
thrilling comics ,43,NM+,$12.00 ,,,,1944,Standard,
thrilling comics ,44,NM+,$12.00 ,,,,1944,Standard,
thrilling comics ,45,NM,$9.00 ,,,,1944,Standard,
thrilling comics ,46,NM+,$12.00 ,,,,1945,Standard,
thrilling comics ,47,NM+,$12.00 ,,,,1945,Standard,
thrilling comics ,48,NM,$9.00 ,,,,1945,Standard,
thrilling comics ,48,NM+,$12.00 ,,,,1945,Standard,
thrilling comics ,49,NM,$9.00 ,,,,1945,Standard,
thrilling comics ,50,NM+,$12.00 ,,,,1945,Standard,
thrilling comics ,51,NM,$9.00 ,,,,1945,Standard,
thrilling comics ,52,NM+,$20.00 ,,,,1946,Standard,
thrilling comics ,53,NM+,$18.00 ,,,,1946,Standard,
