title,Issue,MHC Grade,MHC Price,CGC Grade,Page Quality,Note,Year,Publisher
sport stars,1,NM,$10.00 ,,,,,
sport stars,2,NM+,$8.00 ,,,,,
sport stars,4,FN,$6.00 ,,,,,
sport thrills,11,FN,$3.00 ,,,,,
spotlight comics,2,NM+,$25.00 ,,,,,
spotlight comics,3,NM+,$25.00 ,,,,,
spunky,1,NM+,$7.00 ,,,,,
spunky,2,NM,$6.00 ,,,,,
spunky,3,NM,$4.00 ,,,,,
spy & counterspy,1,NM+,$6.00 ,,,,,
spy & counterspy,2,NM+,$5.00 ,,,,,
spy cases (volume 2),4,VG,$2.00 ,,,,,
spy cases (volume 2),6,G,$2.00 ,,,,,
spy cases (volume 2),7,NM,$4.00 ,,,,,
spy cases (volume 2),9,NM,$4.00 ,,,,,
spy cases (volume 2),11,FN,$3.00 ,,,,,
spy cases (volume 2),26,NM,$4.00 ,,,,,
spy fighters,2,VG,$2.00 ,,,,,
spy fighters,3,FN,$3.00 ,,,,,
spy fighters,4,G,$2.00 ,,,,,
spy fighters,7,NM,$4.00 ,,,,,
spy fighters,8,FN,$3.00 ,,,,,
spy fighters,15,FN,$3.00 ,,,,,
spy hunters,3,NM+,$5.00 ,,,,,
spy hunters,4,NM+,$5.00 ,,,,,
spy hunters,5,NM+,$5.00 ,,,,,
spy hunters,6,NM+,$5.00 ,,,,,
spy hunters,7,NM+,$5.00 ,,,,,
spy hunters,8,FN,$5.00 ,,,,,
spy hunters,9,NM,$4.00 ,,,,,
spy hunters,10,NM,$4.00 ,,,,,
spy hunters,11,VG,$2.00 ,,,,,
spy hunters,12,FN,$3.00 ,,,,,
spy hunters,14,NM+,$5.00 ,,,,,
spy hunters,15,NM,$4.00 ,,,,,
spy hunters,16,NM+,$8.00 ,,,,,
spy hunters,17,NM,$4.00 ,,,,,
spy hunters,18,VG,$2.00 ,,,,,
spy hunters,20,FN,$3.00 ,,,,,
spy smasher,8,NM+,$90.00 ,,,,,
spy smasher,9,NM,$70.00 ,,,,,
spy smasher,10,NM+,$90.00 ,,,,,
spy smasher,11,NM+,$90.00 ,,,,,
star comics,7,NM,$30.00 ,,,,,
star comics,8,VG,$16.00 ,,,,,
star comics,9,G,$10.00 ,,,,,
star comics,13,FN,$17.00 ,,,,,
star comics (oversize),1,VG,$35.00 ,,,,,
star comics (oversize),2,FN,$30.00 ,,,,,
star comics (oversize),3,NM,$30.00 ,,,,,
star comics (oversize),4,NM,$30.00 ,,,,,
star comics (oversize),5,NM,$40.00 ,,,,,
star comics (oversize),6,VG,$16.00 ,,,,,
star comics (volume 2),1,NM,$17.00 ,,,,,
star comics (volume 2),2,NM,$17.00 ,,,,,
star comics (volume 2),3,NM,$17.00 ,,,,,
star comics (volume 2),4,FN,$14.00 ,,,,,
star comics vol. 2 ,1,NL ,,8.5,W , ,1939,Centaur
star presentations,3,VG,$12.00 ,,,,,
star ranger,1,NM,$75.00 ,,,,,
star ranger,2,NM,$30.00 ,,,,,
star ranger,3,NM+,$40.00 ,,,,,
star ranger,4,NM+,$40.00 ,,,,,
star ranger,5,FN,$18.00 ,,,,,
star ranger,6,NM,$30.00 ,,,,,
star ranger,7,FN,$18.00 ,,,,,
star ranger,8,NM,$30.00 ,,,,,
star ranger,9,NM+,$35.00 ,,,,,
star ranger,10,NM,$27.00 ,,,,,
star ranger,11,NM,$27.00 ,,,,,
star ranger,12,NM+,$35.00 ,,,,,
star ranger,15,NM+,$35.00 ,,,,,
star ranger,V2 5,FN,$16.00 ,,,,,
star spangled comics ,1,NM+,$450.00 ,,,,,
star spangled comics ,1,NM,$240.00 ,,,,,
star spangled comics ,2,NM+,$180.00 ,,,,,
star spangled comics ,4,NM,$150.00 ,,,,,
star spangled comics ,7,NM+,$180.00 ,,,,,
star spangled comics ,8,NM,$150.00 ,,,,,
star spangled comics ,9,NM,$120.00 ,,,,,
star spangled comics ,10,NM,$80.00 ,,,,,
star spangled comics ,11,NM,$80.00 ,,,,,
star spangled comics ,13,NM+,$100.00 ,,,,,
star spangled comics ,14,NM,$80.00 ,,,,,
star spangled comics ,15,NM,$80.00 ,,,,,
star spangled comics ,16,NM+,$100.00 ,,,,,
star spangled comics ,17,NM+,$100.00 ,,,,,
star spangled comics ,17,NM+,$45.00 ,,,,,
star spangled comics ,19,NM,$35.00 ,,,,,
star spangled comics ,19,NM,$35.00 ,,,,,
star spangled comics ,20,NM+,$45.00 ,,,,,
star spangled comics ,23,FN,$20.00 ,,,,,
star spangled comics ,23,NM,$35.00 ,,,,,
star spangled comics ,24,NM+,$45.00 ,,,,,
star spangled comics ,25,NM+,$45.00 ,,,,,
star spangled comics ,25,NM,$35.00 ,,,,,
star spangled comics ,26,NM,$35.00 ,,,,,
star spangled comics ,27,NM+,$45.00 ,,,,,
star spangled comics ,27,NM+,$40.00 ,,,,,
star spangled comics ,28,NM+,$40.00 ,,,,,
star spangled comics ,29,NM+,$40.00 ,,,,,
star spangled comics ,30,NM,$30.00 ,,,,,
star spangled comics ,30,FN,$18.00 ,,,,,
star spangled comics ,31,FN,$18.00 ,,,,,
star spangled comics ,32,FN,$18.00 ,,,,,
star spangled comics ,33,NM,$30.00 ,,,,,
star spangled comics ,33,NM,$30.00 ,,,,,
star spangled comics ,34,NM,$30.00 ,,,,,
star spangled comics ,35,NM,$24.00 ,,,,,
star spangled comics ,35,NM+,$30.00 ,,,,,
star spangled comics ,36,FN,$15.00 ,,,,,
star spangled comics ,36,NM+,$30.00 ,,,,,
star spangled comics ,37,NM+,$30.00 ,,,,,
star spangled comics ,38,FN,$15.00 ,,,,,
star spangled comics ,39,NM,$24.00 ,,,,,
star spangled comics ,39,NM+,$30.00 ,,,,,
star spangled comics ,40,FN,$15.00 ,,,,,
star spangled comics ,40,FN,$15.00 ,,,,,
star spangled comics ,41,FN,$15.00 ,,,,,
star spangled comics ,42,FR,$2.00 ,,,,,
star spangled comics ,43,FN,$15.00 ,,,,,
star spangled comics ,44,NM+,$30.00 ,,,,,
star spangled comics ,45,NM+,$22.00 ,,,,,
star spangled comics ,46,NM+,$22.00 ,,,,,
star spangled comics ,47,NM,$18.00 ,,,,,
star spangled comics ,48,NM+,$40.00 ,,,,,
star spangled comics ,48,NM+,$11.00 ,,,,,
star spangled comics ,49,NM,$18.00 ,,,,,
star spangled comics ,49,NM+,$22.00 ,,,,,
star spangled comics ,50,NM,$18.00 ,,,,,
star spangled comics ,50,NM+,$22.00 ,,,,,
star spangled comics ,51,NM+,$22.00 ,,,,,
star spangled comics ,52,NM+,$22.00 ,,,,,
star spangled comics ,53,FN,$11.00 ,,,,,
star spangled comics ,54,NM+,$22.00 ,,,,,
star spangled comics ,54,NM+,$22.00 ,,,,,
star spangled comics ,55,NM,$10.00 ,,,,,
star spangled comics ,55,VG,$3.00 ,,,,,
star spangled comics ,56,G,$2.00 ,,,,,
star spangled comics ,57,VG,$3.00 ,,,,,
star spangled comics ,57,VG,$3.00 ,,,,,
star spangled comics ,58,NM,$10.00 ,,,,,
star spangled comics ,59,VG,$3.00 ,,,,,
star spangled comics ,60,NM+,$12.00 ,,,,,
star spangled comics ,61,NM,$10.00 ,,,,,
star spangled comics ,61,NM,$10.00 ,,,,,
star spangled comics ,63,FN,$7.00 ,,,,,
star spangled comics ,64,NM,$10.00 ,,,,,
star spangled comics ,65,NM+,$12.00 ,,,,,
star spangled comics ,66,NM+,$12.00 ,,,,,
star spangled comics ,67,NM+,$12.00 ,,,,,
star spangled comics ,67,NM+,$12.00 ,,,,,
star spangled comics ,68,NM+,$12.00 ,,,,,
star spangled comics ,68,NM+,$12.00 ,,,,,
star spangled comics ,69,NM+,$12.00 ,,,,,
star spangled comics ,69,VG,$3.00 ,,,,,
star spangled comics ,70,NM+,$12.00 ,,,,,
star spangled comics ,71,NM+,$12.00 ,,,,,
star spangled comics ,72,NM+,$12.00 ,,,,,
star spangled comics ,72,NM+,$12.00 ,,,,,
star spangled comics ,73,NM+,$12.00 ,,,,,
star spangled comics ,73,NM,$10.00 ,,,,,
star spangled comics ,74,VG,$3.00 ,,,,,
star spangled comics ,75,NM,$10.00 ,,,,,
star spangled comics ,76,NM,$40.00 ,,,,,
star spangled comics ,78,FN,$6.00 ,,,,,
star spangled comics ,79,VG,$3.00 ,,,,,
star spangled comics ,80,VG,$3.00 ,,,,,
star spangled comics ,80,FN,$6.00 ,,,,,
star spangled comics ,81,FN,$6.00 ,,,,,
star spangled comics ,82,VG,$3.00 ,,,,,
star spangled comics ,84,NM,$10.00 ,,,,,
star spangled comics ,87,NM,$10.00 ,,,,,
star spangled comics ,88,FN,$6.00 ,,,,,
star spangled comics ,89,VG,$3.00 ,,,,,
star spangled comics ,90,VG,$3.00 ,,,,,
star spangled comics ,91,NM,$8.00 ,,,,,
star spangled comics ,92,FN,$5.00 ,,,,,
star spangled comics ,93,FN,$5.00 ,,,,,
star spangled comics ,94,NM+,$10.00 ,,,,,
star spangled comics ,95,NM+,$10.00 ,,,,,
star spangled comics ,96,NM,$8.00 ,,,,,
star spangled comics ,97,NM+ ,,9.4,OW-W , , ,D.C. Comics
star spangled comics ,98,NL ,,9,OW , ,1941,D.C. Comics
star spangled comics ,99,NL ,,9,OW , ,1942,D.C. Comics
star spangled comics ,100,NL ,,9.4,W , , ,D.C. Comics
star spangled comics ,101,NL ,,9,W , ,1942,D.C. Comics
star spangled comics ,102,NL ,,9.2,OW-W , ,1942,D.C. Comics
star spangled comics ,103,NL ,,9.2,W , ,1942,D.C. Comics
star spangled comics ,104,NL ,,9.4,W , ,1942,D.C. Comics
star spangled comics ,105,NM ,,9.6,W ,Double cover 1st cover 9.2  Old grade 1st cover 7.5 2nd 8.5 ,1943,D.C. Comics
star spangled comics ,106,NM ,,8,W , ,1943,D.C. Comics
star spangled comics ,107,NL ,,9.4,W , , ,D.C. Comics
star spangled comics ,108,NM ,,9.2,OW-W , ,1943,D.C. Comics
star spangled comics ,109,NM+ ,,9.4,W , , ,D.C. Comics
star spangled comics ,110,NM ,,9.4,OW-W , , ,D.C. Comics
star spangled comics ,111,NM+ ,,9.4,OW-W , , ,D.C. Comics
star spangled comics ,112,NM+ ,,9.6,OW-W , , ,D.C. Comics
star spangled comics ,113,NM ,,9.4,OW-W , , ,D.C. Comics
star spangled comics ,114,NM+ ,,9.6,OW-W , , ,D.C. Comics
star spangled comics ,115,NM ,,9.2,OW-W , ,1944,D.C. Comics
star spangled comics ,116,NM+ ,,9.6,W , , ,D.C. Comics
star spangled comics ,117,NM ,,9.6,W , , ,D.C. Comics
star spangled comics ,118,NM ,,9.4,OW-W , , ,D.C. Comics
star spangled comics ,119,NM ,,9.2,OW-W , ,1945,D.C. Comics
star spangled comics ,120,NM+ ,,9.6,W , ,1946,D.C. Comics
star spangled comics ,121,NM+ ,,9.8,W , ,1946,D.C. Comics
star spangled comics ,122,NM ,,9.6,W , ,1946,D.C. Comics
star spangled comics ,123,FN ,,7.5,OW-W , ,1946,D.C. Comics
star spangled comics ,124,NM+ ,,9.4,OW-W , , ,D.C. Comics
star spangled comics ,125,NM ,,9.2,OW-W , ,1947,D.C. Comics
star spangled comics ,126,NM+ ,,9.2,W , ,1947,D.C. Comics
star spangled comics ,127,NM+ ,,9.2, , , ,D.C. Comics
star spangled comics ,128,NM ,,9.2, , , ,D.C. Comics
star spangled comics ,129,NM+ ,,9.6,OW-W , , ,D.C. Comics
star spangled comics ,130,NL ,,9,OW , ,1948,D.C. Comics
stars and stripes comics ,2,FN,$100.00 ,,,,,
stars and stripes comics ,3,NM,$90.00 ,,,,,
stars and stripes comics ,3,NM,$70.00 ,,,,,
stars and stripes comics ,4,NM,$65.00 ,,,,,
stars and stripes comics ,4,NM ,,8.5,W , ,1941,Centaur
stars and stripes comics ,5,NM ,,9,OW-W , ,1941,Centaur
stars and stripes comics ,5,NL ,,8.5,OW-W ,#6 ,1941,Centaur
startling comics ,1,NM+,$240.00 ,,,,,
startling comics ,2,NM,$90.00 ,,,,,
startling comics ,3,NM+,$70.00 ,,,,,
startling comics ,4,NM+,$60.00 ,,,,,
startling comics ,5,NM+,$50.00 ,,,,,
startling comics ,6,NM+,$50.00 ,,,,,
startling comics ,7,NM,$35.00 ,,,,,
startling comics ,8,NM+,$50.00 ,,,,,
startling comics ,9,NM+,$50.00 ,,,,,
startling comics ,10,NM+,$180.00 ,,,,,
startling comics ,11,NM+,$60.00 ,,,,,
startling comics ,12,NM+,$60.00 ,,,,,
startling comics ,13,NM+,$60.00 ,,,,,
startling comics ,14,NM+,$60.00 ,,,,,
startling comics ,15,NM+,$60.00 ,,,,,
startling comics ,16,NM+,$120.00 ,,,,,
startling comics ,17,NM+,$50.00 ,,,,,
startling comics ,18,FN,$50.00 ,,,,,
startling comics ,19,NM,$35.00 ,,,,,
startling comics ,20,NM,$20.00 ,,,,,
startling comics ,21,NM,$12.00 ,,,,,
startling comics ,22,NM,$18.00 ,,,,,
startling comics ,23,NM,$18.00 ,,,,,
startling comics ,24,NM,$18.00 ,,,,,
startling comics ,25,NM+,$24.00 ,,,,,
startling comics ,25,NM+,$24.00 ,,,,,
startling comics ,26,NM,$18.00 ,,,,,
startling comics ,27,NM,$18.00 ,,,,,
startling comics ,28,NM,$18.00 ,,,,,
startling comics ,29,NM+,$24.00 ,,,,,
startling comics ,30,NM+,$16.00 ,,,,,
startling comics ,30,NM+,$16.00 ,,,,,
startling comics ,31,NM+,$16.00 ,,,,,
startling comics ,32,NM+,$16.00 ,,,,,
startling comics ,32,FR,$2.00 ,,,,,
startling comics ,33,NM,$11.00 ,,,,,
startling comics ,34,NM+,$14.00 ,,,,,
startling comics ,34,NM+,$14.00 ,,,,,
startling comics ,35,NM+,$14.00 ,,,,,
startling comics ,35,NM+,$14.00 ,,,,,
startling comics ,36,NM+,$14.00 ,,,,,
startling comics ,37,NM+,$14.00 ,,,,,
startling comics ,37,NM+,$14.00 ,,,,,
startling comics ,38,NM,$11.00 ,,,,,
startling comics ,39,NM+,$12.00 ,,,,,
startling comics ,40,NM+,$12.00 ,,,,,
startling comics ,41,NM+,$12.00 ,,,,,
startling comics ,41,NM,$9.00 ,,,,,
startling comics ,42,NM,$9.00 ,,,,,
startling comics ,43,NM+,$12.00 ,,,,,
startling comics ,44,NM+,$12.00 ,,,,,
startling comics ,45,NM+,$12.00 ,,,,,
startling comics ,46,NM+ ,,9.6,OW-W , ,1944,Better Publications
startling comics ,46,NM+ ,,9.6,W , ,1944,Better Publications
startling comics ,47,NM+ ,,9.4,OW-W ,Slight mis-cut ,1945,Better Publications
startling comics ,48,NM+ ,,9.4,OW-W , ,1945,Better Publications
startling comics ,49,FR ,,6,W ,tape removed from back cover and last five pages ,1945,Better Publications
startling comics ,50,NM+ ,,9.4,OW-W , ,1946,Better Publications
startling comics ,51,NM+ ,,9.6,W , ,1946,Better Publications
startling comics ,52,NM+  ,,9.6,OW-W , , ,Better Publications
startling terror (1952),10,NM,$4.00 ,,,,,
startling terror (1952),11,NM,$5.00 ,,,,,
startling terror (1952),12,FN,$4.00 ,,,,,
startling terror (1952),13,NM,$6.00 ,,,,,
startling terror (1952),14,VG,$3.00 ,,,,,
startling terror (1953),4,FN,$4.00 ,,,,,
startling terror (1953),5,FN,$5.00 ,,,,,
steve canyon,1,NM+,$55.00 ,,,,,
steve canyon,2,NM+,$35.00 ,,,,,
steve canyon,3,NM+,$30.00 ,,,,,
steve canyon,4,NM+,$30.00 ,,,,,
steve canyon,5,NM+,$30.00 ,,,,,
steve canyon,6,NM+,$30.00 ,,,,,
steve donovan - western marshall (fc),675,NM+,$5.00 ,,,,,
steve donovan - western marshall (fc),768,NM+,$5.00 ,,,,,
steve roper,1,NM+,$11.00 ,,,,,
steve roper,2,NM+,$9.00 ,,,,,
steve roper,3,NM+,$9.00 ,,,,,
steve roper,4,NM+,$9.00 ,,,,,
steve roper,5,NM,$7.00 ,,,,,
steve saunders - special agent,3,FN,$3.00 ,,,,,
steve saunders - special agent,5,FN,$3.00 ,,,,,
steve saunders - special agent,6,FN,$3.00 ,,,,,
steve saunders - special agent,7,FN,$3.00 ,,,,,
stevie,1,FN,$3.00 ,,,,,
stony craig,NN,NM+,$12.00 ,,,,,
stony craig ,0,NM+ ,,9.2,OW ,#nn  ,1946,Pentagon
stories by famous authors illustrated,3,NM,$11.00 ,,,,,
straight arrow,1,NM,$22.00 ,,,,,
straight arrow,2,NM+,$15.00 ,,,,,
straight arrow,3,NM+,$40.00 ,,,,,
straight arrow,4,NM+,$9.00 ,,,,,
straight arrow,5,NM+,$9.00 ,,,,,
straight arrow,6,NM,$7.00 ,,,,,
straight arrow,7,NM+,$9.00 ,,,,,
straight arrow,8,NM+,$9.00 ,,,,,
straight arrow,9,NM+,$9.00 ,,,,,
straight arrow,10,NM,$7.00 ,,,,,
straight arrow,11,NM,$6.00 ,,,,,
straight arrow,12,NM+,$8.00 ,,,,,
straight arrow,13,NM,$6.00 ,,,,,
straight arrow,14,NM+,$8.00 ,,,,,
straight arrow,15,NM,$6.00 ,,,,,
straight arrow,16,FN,$4.00 ,,,,,
straight arrow,17,VG,$3.00 ,,,,,
straight arrow,18,FN,$4.00 ,,,,,
straight arrow,20,VG,$3.00 ,,,,,
straight arrow,22,VG,$14.00 ,,,,,
straight arrow,23,NM,$5.00 ,,,,,
straight arrow,24,VG,$4.00 ,,,,,
straight arrow,25,G,$2.00 ,,,,,
straight arrow,26,FN,$4.00 ,,,,,
straight arrow,27,FN,$4.00 ,,,,,
straight arrow,28,G,$2.00 ,,,,,
straight arrow,32,FN,$3.00 ,,,,,
strange adventures,1,NM,$90.00 ,,,,,
strange adventures,2,NM,$50.00 ,,,,,
strange adventures,3,NM,$30.00 ,,,,,
strange adventures,7,NM+,$30.00 ,,,,,
strange adventures,8,NM,$24.00 ,,,,,
strange adventures,10,NM+,$22.00 ,,,,,
strange adventures,12,NM,$18.00 ,,,,,
strange adventures,13,VG,$7.00 ,,,,,
strange adventures,14,NM,$18.00 ,,,,,
strange adventures,17,NM+,$22.00 ,,,,,
strange adventures,18,NM,$18.00 ,,,,,
strange adventures,19,NM+,$22.00 ,,,,,
strange adventures,20,FN,$11.00 ,,,,,
strange adventures,21,NM,$18.00 ,,,,,
strange adventures,22,NM,$12.00 ,,,,,
strange adventures,23,NM,$12.00 ,,,,,
strange adventures,25,VG,$4.00 ,,,,,
strange adventures,26,G,$2.00 ,,,,,
strange adventures,27,VG,$4.00 ,,,,,
strange adventures,28,FN,$6.00 ,,,,,
strange adventures,29,VG,$4.00 ,,,,,
strange adventures,30,FN,$6.00 ,,,,,
strange adventures,31,G,$2.00 ,,,,,
strange adventures,32,G,$2.00 ,,,,,
strange adventures ,5,NL ,,8.5,OW-W , ,1951,D.C. Comics
strange adventures ,15,NL ,,8.5,OW-W , ,1951,D.C. Comics
strange as it seems,1,G,$6.00 ,,,,,
strange as it seems,2,FN,$7.00 ,,,,,
strange confession,1,FN,$5.00 ,,,,,
strange fantasy,2,NM+,$5.00 ,,,,,
strange fantasy,3,NM,$7.00 ,,,,,
strange fantasy,4,FR,$2.00 ,,,,,
strange fantasy,5,FN,$3.00 ,,,,,
strange fantasy,7,VG,$2.00 ,,,,,
strange mysteries (canadian),1,NM,$7.00 ,,,,,
strange mysteries (canadian),2,FN,$3.00 ,,,,,
strange mysteries (canadian),3,NM,$4.00 ,,,,,
strange mysteries (canadian),4,NM,$4.00 ,,,,,
strange mysteries (canadian),5,NM,$4.00 ,,,,,
strange mysteries (canadian),6,G,$2.00 ,,,,,
strange mysteries (canadian),7,VG,$2.00 ,,,,,
strange mysteries (canadian),8,FN,$3.00 ,,,,,
strange mysteries (canadian),9,NM,$4.00 ,,,,,
strange mysteries (canadian),10,VG,$2.00 ,,,,,
strange mysteries (canadian),13,G,$2.00 ,,,,,
strange mysteries (canadian),14,FR,$2.00 ,,,,,
strange stories from another world,1,NM+,$6.00 ,,,,,
strange stories from another world,3,FN,$3.00 ,,,,,
strange stories from another world,4,FN,$3.00 ,,,,,
strange stories from another world,5,FN,$3.00 ,,,,,
strange suspense stories,1,NM+,$12.00 ,,,,,
strange suspense stories,2,NM,$6.00 ,,,,,
strange suspense stories,3,NM,$6.00 ,,,,,
strange suspense stories,4,FN,$4.00 ,,,,,
strange suspense stories ,2,NM ,,9,OW , , ,Charlton Comics
strange tales,5,FN,$22.00 ,,,,,
strange tales,10,FN,$15.00 ,,,,,
strange tales,11,FN,$10.00 ,,,,,
strange tales,12,NM,$15.00 ,,,,,
strange tales,13,FN,$10.00 ,,,,,
strange tales,14,FN,$10.00 ,,,,,
strange tales,16,VG,$7.00 ,,,,,
strange tales,17,FN,$10.00 ,,,,,
strange tales,22,VG,$5.00 ,,,,,
strange terrors,2,FN,$4.00 ,,,,,
strange world of your dreams,2,VG,$12.00 ,,,,,
strange world of your dreams,3,VG,$12.00 ,,,,,
strange world of your dreams,4,VG,$12.00 ,,,,,
strange worlds,7,NM+,$8.00 ,,,,,
strange worlds,9,FN,$5.00 ,,,,,
strange worlds (crom the barbarian),1,NM,$75.00 ,,,,,
submariner,1,NM+,"$1,500.00 ",,,,,
submariner,2,NM+,$750.00 ,,,,,
submariner,3,NM+,$500.00 ,,,,,
submariner,4,NM,$300.00 ,,,,,
submariner,5,NM+,$300.00 ,,,,,
submariner,6,NM+,$225.00 ,,,,,
submariner,7,NM,$180.00 ,,,,,
submariner,8,NM,$180.00 ,,,,,
submariner,9,NM,$180.00 ,,,,,
submariner,10,NM,$180.00 ,,,,,
submariner,11,NM,$140.00 ,,,,,
submariner,12,NM,$140.00 ,,,,,
submariner,13,FN,$90.00 ,,,,,
submariner,15,NM,$140.00 ,,,,,
submariner,16,NM+,$175.00 ,,,,,
submariner,17,NM+,$175.00 ,,,,,
submariner,19,NM,$140.00 ,,,,,
submariner,20,VG,$55.00 ,,,,,
submariner,21,NM,$80.00 ,,,,,
submariner,22,NM,$80.00 ,,,,,
submariner,23,NM,$80.00 ,,,,,
submariner,25,FN,$45.00 ,,,,,
submariner,26,FN,$45.00 ,,,,,
submariner,27,NM,$80.00 ,,,,,
submariner,29,NM,$80.00 ,,,,,
submariner,31,VG,$30.00 ,,,,,
sugar bowl,1,NM+,$8.00 ,,,,,
sugar bowl,2,NM+,$5.00 ,,,,,
sugar bowl,3,VG,$2.00 ,,,,,
sugar bowl,4,NM,$4.00 ,,,,,
sugarfoot (fc),907,NM,$4.00 ,,,,,
sugarfoot (fc),1059,NM+,$5.00 ,,,,,
sugarfoot (fc),1098,NM,$4.00 ,,,,,
sugarfoot (fc),1147,NM+,$5.00 ,,,,,
sun girl ,2,NL ,,7,W , ,1948,Marvel Comics
sun girl ,3,NL ,,9,OW-W , ,1948,Marvel Comics
sundance (fc),1126,NM,$4.00 ,,,,,
sunset carson,1,VG,$4.00 ,,,,,
sunset carson,2,G,$2.00 ,,,,,
sunset carson,3,FR,$2.00 ,,,,,
sunset carson,4,NM+,$5.00 ,,,,,
super comics ,1,NM,$5.00 ,,,,,
super comics ,1,NM,$4.00 ,,,,,
super comics ,1,NM+,$300.00 ,,,,,
super comics ,2,VG,$50.00 ,,,,,
super comics ,3,VG,$25.00 ,,,,,
super comics ,4,VG,$25.00 ,,,,,
super comics ,6,VG,$25.00 ,,,,,
super comics ,7,NM,$50.00 ,,,,,
super comics ,8,FN,$35.00 ,,,,,
super comics ,8,NM,$50.00 ,,,,,
super comics ,9,NM,$45.00 ,,,,,
super comics ,10,FN,$30.00 ,,,,,
super comics ,10,VG,$24.00 ,,,,,
super comics ,11,VG,$18.00 ,,,,,
super comics ,11,NM,$40.00 ,,,,,
super comics ,14,NM+,$55.00 ,,,,,
super comics ,15,VG,$18.00 ,,,,,
super comics ,21,NM,$40.00 ,,,,,
super comics ,22,NM,$40.00 ,,,,,
super comics ,22,NM+,$55.00 ,,,,,
super comics ,25,NM+,$55.00 ,,,,,
super comics ,25,NM,$35.00 ,,,,,
super comics ,26,NM,$35.00 ,,,,,
super comics ,27,NM,$35.00 ,,,,,
super comics ,27,NM+,$50.00 ,,,,,
super comics ,28,FN,$24.00 ,,,,,
super comics ,28,NM+,$50.00 ,,,,,
super comics ,29,NM,$35.00 ,,,,,
super comics ,29,NM,$35.00 ,,,,,
super comics ,30,NM,$35.00 ,,,,,
super comics ,31,NM,$35.00 ,,,,,
super comics ,31,NM+,$35.00 ,,,,,
super comics ,32,NM+,$35.00 ,,,,,
super comics ,33,NM+,$35.00 ,,,,,
super comics ,34,VG,$35.00 ,,,,,
super comics ,34,NM,$25.00 ,,,,,
super comics ,35,NM,$25.00 ,,,,,
super comics ,36,NM+,$35.00 ,,,,,
super comics ,36,NM,$25.00 ,,,,,
super comics ,37,NM,$25.00 ,,,,,
super comics ,38,NM+,$35.00 ,,,,,
super comics ,39,NM,$22.00 ,,,,,
super comics ,39,NM,$22.00 ,,,,,
super comics ,40,NM+,$30.00 ,,,,,
super comics ,41,NM,$15.00 ,,,,,
super comics ,42,NM,$15.00 ,,,,,
super comics ,43,NM,$15.00 ,,,,,
super comics ,43,VG,$8.00 ,,,,,
super comics ,44,VG,$8.00 ,,,,,
super comics ,45,VG,$8.00 ,,,,,
super comics ,45,VG,$6.00 ,,,,,
super comics ,46,VG,$6.00 ,,,,,
super comics ,46,FN,$9.00 ,,,,,
super comics ,47,VG,$6.00 ,,,,,
super comics ,48,VG,$6.00 ,,,,,
super comics ,49,FN,$9.00 ,,,,,
super comics ,50,VG,$6.00 ,,,,,
super comics ,51,VG,$6.00 ,,,,,
super comics ,51,FN,$9.00 ,,,,,
super comics ,52,VG,$6.00 ,,,,,
super comics ,53,VG,$6.00 ,,,,,
super comics ,54,VG,$6.00 ,,,,,
super comics ,55,FN,$9.00 ,,,,,
super comics ,57,VG,$6.00 ,,,,,
super comics ,63,FN,$6.00 ,,,,,
super comics ,70,VG,$3.00 ,,,,,
super comics ,75,FN,$6.00 ,,,,,
super comics ,76,FN,$6.00 ,,,,,
super comics ,82,FN,$6.00 ,,,,,
super comics ,83,FN,$6.00 ,,,,,
super comics ,84,FN,$6.00 ,,,,,
super comics ,87,VG,$6.00 ,,,,,
super comics ,88,G,$2.00 ,,,,,
super comics ,89,VG,$3.00 ,,,,,
super comics ,90,FN,$6.00 ,,,,,
super comics ,91,FN,$6.00 ,,,,,
super comics ,94,G,$2.00 ,,,,,
super comics ,96,NM,$9.00 ,,,,,
super comics ,97,G,$2.00 ,,,,,
super comics ,98,NM+ ,,9.6,W , ,1938,Dell
super comics ,99,NM ,,9,OW , ,1938,Dell
super comics ,102,NM ,,9,OW , ,1939,Dell
super comics ,103,NM ,,8,W , ,1939,Dell
super comics ,105,NM ,,9.4,OW-W , ,1940,Dell
super comics ,106,NM+ ,,9.6,W , ,1940,Dell
super comics ,108,NM ,,9.6,W , ,1940,Dell
super comics ,109,NM ,,8.5,OW-W , ,1940,Dell
super comics ,110,NM+ ,,9.2,W , ,1940,Dell
super comics ,111,NM ,,9.2,OW-W , ,1940,Dell
super comics ,112,NM+ ,,9.2,W , ,1941,Dell
super comics ,113,NM+ ,,9.6,W , ,1941,Dell
super comics ,114,NM ,,9.2,W , ,1941,Dell
super comics ,115,NM+ ,,9.6,OW-W , ,1941,Dell
super comics ,117,NM ,,9,W , ,1942,Dell
super comics ,119,NM ,,8,W , ,1942,Dell
super comics ,120,NM ,,9,OW-W , ,1942,Dell
super duck,1,G,$5.00 ,,,,,
super duck,2,VG,$2.00 ,,,,,
super duper comics,3,NM,$5.00 ,,,,,
super magic,1,NM,$70.00 ,,,,,
super magic,2,FN,$17.00 ,,,,,
super magician (volume 1),3,NM,$22.00 ,,,,,
super magician (volume 1),4,NM,$17.00 ,,,,,
super magician (volume 1),5,NM+,$16.00 ,,,,,
super magician (volume 1),6,NM,$11.00 ,,,,,
